case_id,aoa_deg,processing,field_type,x_mm,y_mm,y_relative_mm,u_streamwise_ms,v_normal_ms,speed_ms,valid
aoa0,0,Overlap50MP3,mean,-3.0005675554,119.5560077429,64.5560077429,10.4787045174,0.0873183127,10.4790683197845,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,117.77823174,62.77823174,10.6157463782,0.0874224697,10.6161063415206,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,116.0004557371,61.0004557371,10.6725479373,0.1397044787,10.6734622693546,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,114.2226797342,59.2226797342,10.7156479595,0.2501256764,10.7185667906643,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,112.4449037313,57.4449037313,10.7056021704,0.2911777977,10.7095612580883,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,110.6671277285,55.6671277285,10.623601296,0.4370647195,10.6325881169828,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,108.8893517256,53.8893517256,10.6866754771,0.4384989884,10.6956680069867,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,107.1115757227,52.1115757227,10.7005918054,0.3830615778,10.7074460614182,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,105.3337997198,50.3337997198,10.6495087066,0.2845255769,10.6533088989224,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,103.5560237169,48.5560237169,10.735704455,0.2646737819,10.7389665404047,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,101.778247714,46.778247714,10.7612517322,0.2838514679,10.7649946818197,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,100.0004717112,45.0004717112,10.6833913181,0.2754206632,10.6869409373016,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,98.2226957083,43.2226957083,10.7025714652,0.3114600479,10.7071024712175,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,96.4449197054,41.4449197054,10.7932814108,0.3521472478,10.7990245530258,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,94.6671437025,39.6671437025,10.9103727397,0.2663023922,10.9136222347706,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,92.8893676996,37.8893676996,11.0243596184,0.2836871749,11.0280090410287,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,91.1115916967,36.1115916967,11.0489231514,0.2085932056,11.0508919970727,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,89.3338156939,34.3338156939,10.9389163555,0.2793635155,10.9424830366064,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,87.556039691,32.556039691,10.9307621618,0.3244225014,10.9355754945615,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,85.7782636881,30.7782636881,11.1037930208,0.2882437486,11.1075336554689,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,84.0004876852,29.0004876852,11.19308248,0.2885826266,11.1968020138099,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,82.2227116823,27.2227116823,11.2782157274,0.1777349339,11.2796161149439,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,80.4449356794,25.4449356794,11.3033012033,0.0895825038,11.3036561836209,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,78.6671596766,23.6671596766,11.3528965143,0.0785754789,11.3531684286938,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,76.8893836737,21.8893836737,11.4658180282,0.1796879909,11.4672259430897,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,75.1116076708,20.1116076708,11.6690915022,0.1022329954,11.6695393256146,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,73.3338316679,18.3338316679,11.7646557311,0.0105263489,11.76466044029,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,71.556055665,16.556055665,11.7298409254,-0.0523944724,11.72995794178,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,69.7782796621,14.7782796621,11.6029823201,0.0494318179,11.6030876160259,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,68.0005036592,13.0005036592,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,66.2227276564,11.2227276564,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,64.4449516535,9.4449516535,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,62.6671756506,7.6671756506,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,60.8893996477,5.8893996477,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,59.1116236448,4.1116236448,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,57.3338476419,2.3338476419,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,55.5560716391,0.556071639099997,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,53.7782956362,-1.2217043638,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-3.0005675554,52.0005196333,-2.9994803667,11.4029342955,-0.0716190824,11.4031592043808,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,50.2227436304,-4.7772563696,11.4052146631,-0.1788210619,11.4066164344897,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,48.4449676275,-6.5550323725,11.169603643,-0.314508451,11.1740306562793,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,46.6671916246,-8.3328083754,11.1921252267,-0.295330877,11.1960210529029,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,44.8894156218,-10.1105843782,11.1325378244,-0.1389139124,11.1334044877007,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,43.1116396189,-11.8883603811,10.97509437,-0.2045712385,10.9770007662397,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,41.333863616,-13.666136384,10.9352563118,-0.221247635,10.9374942798044,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,39.5560876131,-15.4439123869,10.8955664595,-0.2377063092,10.8981591455995,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,37.7783116102,-17.2216883898,10.8832388708,-0.2831784327,10.8869223540741,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,36.0005356073,-18.9994643927,10.8754892008,-0.1497548544,10.8765202097515,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,34.2227596045,-20.7772403955,10.7265729609,-0.0714265533,10.7268107673263,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,32.4449836016,-22.5550163984,10.6998923017,-0.101354857,10.7003723334759,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,30.6672075987,-24.3327924013,10.7381852945,-0.083620591,10.7385108754545,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,28.8894315958,-26.1105684042,10.6623675457,-0.0492371801,10.6624812299718,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,27.1116555929,-27.8883444071,10.5912916728,-0.0352233399,10.5913502435712,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,25.33387959,-29.66612041,10.5729442,-0.0643082298,10.5731397704151,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,23.5561035872,-31.4438964128,10.5699442815,-0.0911369496,10.5703371780467,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,21.7783275843,-33.2216724157,10.5668684701,-0.0706765065,10.567104827386,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,20.0005515814,-34.9994484186,10.5830229237,-0.0401389814,10.5830990424066,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,18.2227755785,-36.7772244215,10.5404691875,-0.0468076052,10.540573117461,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,16.4449995756,-38.5550004244,10.4938594755,-0.0753361129,10.4941298934904,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,14.6672235727,-40.3327764273,10.4768766434,-0.0714162444,10.4771200470828,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,12.8894475698,-42.1105524302,10.4476664586,-0.0714307093,10.4479106416731,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,11.111671567,-43.888328433,10.3967924234,-0.032743717,10.3968439848961,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,9.3338955641,-45.6661044359,10.41094717,0.0016965649,10.4109473082359,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,7.5561195612,-47.4438804388,10.4519236222,0.0163891495,10.4519364717034,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,5.7783435583,-49.2216564417,10.4393268285,0.0176883502,10.4393418140213,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,4.0005675554,-50.9994324446,10.3709530301,-0.0295312978,10.3709950752129,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,2.2227915525,-52.7772084475,10.352735864,-0.0550064744,10.3528819940139,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,0.4450155497,-54.5549844503,10.3521709629,0.0061542,10.3521727921866,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,-1.3327604532,-56.3327604532,10.3259585487,0.0275807075,10.3259953827656,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,-3.1105364561,-58.1105364561,10.327234409,-0.0072413307,10.327236947766,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,-4.888312459,-59.888312459,10.3259785959,-0.0161969826,10.3259912989132,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,-6.6660884619,-61.6660884619,10.3300911333,0.0134236689,10.3300998551403,1
aoa0,0,Overlap50MP3,mean,-3.0005675554,-8.4438644648,-63.4438644648,10.2943298139,0.0256559621,10.2943617842847,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,124.8893357515,69.8893357515,10.4635108968,0.3545322367,10.4695154326412,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,123.1115597486,68.1115597486,10.3098255742,0.3227726805,10.3148769054073,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,121.3337837458,66.3337837458,10.3686289882,0.2957361837,10.3728456551368,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,119.5560077429,64.5560077429,10.5087480924,0.1698811572,10.5101211257098,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,117.77823174,62.77823174,10.5339015855,0.1825845858,10.5354838400508,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,116.0004557371,61.0004557371,10.7093631661,0.1927436885,10.7110974952558,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,114.2226797342,59.2226797342,10.7780870742,0.2671877799,10.7813983457047,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,112.4449037313,57.4449037313,10.5608199471,0.1295717774,10.5616147818676,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,110.6671277285,55.6671277285,10.5682796489,0.2355505876,10.5709043518836,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,108.8893517256,53.8893517256,10.6550882686,0.4645005939,10.6652082405076,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,107.1115757227,52.1115757227,10.6447224405,0.4081330474,10.6525437534734,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,105.3337997198,50.3337997198,10.6691628265,0.3328627927,10.6743539878127,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,103.5560237169,48.5560237169,10.7541865304,0.2810277901,10.7578578048534,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,101.778247714,46.778247714,10.7854458242,0.3348501044,10.7906425304136,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,100.0004717112,45.0004717112,10.8035312516,0.2882353135,10.8073755880068,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,98.2226957083,43.2226957083,10.7768226695,0.249110877,10.7797014373724,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,96.4449197054,41.4449197054,10.7086851415,0.2947000394,10.7127394056331,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,94.6671437025,39.6671437025,10.8669619862,0.2865015898,10.8707380600617,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,92.8893676996,37.8893676996,10.9744793509,0.2660544649,10.9777038583496,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,91.1115916967,36.1115916967,11.0559339395,0.2967746996,11.0599163874286,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,89.3338156939,34.3338156939,10.9681788062,0.2933950256,10.9721022126948,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,87.556039691,32.556039691,10.9061077005,0.4223392097,10.9142821835866,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,85.7782636881,30.7782636881,10.9678687907,0.4619821659,10.977594150433,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,84.0004876852,29.0004876852,10.9702909206,0.4051856186,10.977771097455,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,82.2227116823,27.2227116823,11.1346184362,0.2902648899,11.1384012060113,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,80.4449356794,25.4449356794,11.2001018596,0.1966944165,11.2018288845571,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,78.6671596766,23.6671596766,11.299999861,0.2616550468,11.3030288074532,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,76.8893836737,21.8893836737,11.3923966343,0.2742258419,11.3956965950123,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,75.1116076708,20.1116076708,11.603946017,0.3278030256,11.6085751920312,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,73.3338316679,18.3338316679,11.9544689503,0.1943118887,11.9560480508309,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,71.556055665,16.556055665,11.8109597235,0.0873514711,11.8112827359962,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,69.7782796621,14.7782796621,11.686154523,0.0141273719,11.6861630622746,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,68.0005036592,13.0005036592,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,66.2227276564,11.2227276564,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,64.4449516535,9.4449516535,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,62.6671756506,7.6671756506,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,60.8893996477,5.8893996477,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,59.1116236448,4.1116236448,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,57.3338476419,2.3338476419,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,55.5560716391,0.556071639099997,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,53.7782956362,-1.2217043638,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,-1.2227915525,52.0005196333,-2.9994803667,11.3843605758,-0.1810866291,11.3858007222623,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,50.2227436304,-4.7772563696,11.351744517,-0.2504485122,11.3545069481903,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,48.4449676275,-6.5550323725,11.130301847,-0.2614695209,11.1333726029309,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,46.6671916246,-8.3328083754,11.1515139198,-0.3026418806,11.1556198757123,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,44.8894156218,-10.1105843782,11.1284825647,-0.1726600532,11.1298219072366,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,43.1116396189,-11.8883603811,10.9804820518,-0.1940961577,10.9821973852383,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,41.333863616,-13.666136384,10.9095457932,-0.2370839961,10.9121216193339,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,39.5560876131,-15.4439123869,10.9162701928,-0.2487891151,10.9191048601067,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,37.7783116102,-17.2216883898,10.8872196696,-0.1892738693,10.888864804548,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,36.0005356073,-18.9994643927,10.8256211048,-0.130967988,10.8264132988988,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,34.2227596045,-20.7772403955,10.7611128338,-0.1328451968,10.7619327849642,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,32.4449836016,-22.5550163984,10.7002574469,-0.1269871892,10.701010941783,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,30.6672075987,-24.3327924013,10.6303464588,-0.1404243204,10.6312739040945,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,28.8894315958,-26.1105684042,10.6243609413,-0.0987119955,10.624819502894,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,27.1116555929,-27.8883444071,10.6005957159,-0.1144594196,10.6012136329145,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,25.33387959,-29.66612041,10.5514149521,-0.1050161201,10.5519375413656,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,23.5561035872,-31.4438964128,10.5328798949,-0.0981570508,10.5333372530747,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,21.7783275843,-33.2216724157,10.5261354481,-0.0814321809,10.5264504307878,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,20.0005515814,-34.9994484186,10.5413655832,-0.1137049987,10.5419788078616,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,18.2227755785,-36.7772244215,10.5575866221,-0.0757148616,10.557858117223,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,16.4449995756,-38.5550004244,10.519620112,-0.0380172713,10.5196888078361,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,14.6672235727,-40.3327764273,10.4741101315,-0.0757724972,10.4743842071084,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,12.8894475698,-42.1105524302,10.4223325408,-0.0807172111,10.4226450989749,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,11.111671567,-43.888328433,10.4202662485,-0.0519589439,10.420395790059,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,9.3338955641,-45.6661044359,10.426846022,0.00635324,10.426847957564,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,7.5561195612,-47.4438804388,10.4884066404,0.0171364079,10.4884206394892,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,5.7783435583,-49.2216564417,10.4450961228,0.0383933015,10.4451666841718,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,4.0005675554,-50.9994324446,10.3483834763,0.0535060173,10.3485218010326,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,2.2227915525,-52.7772084475,10.3521544956,-0.0109014457,10.3521602355397,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,0.4450155497,-54.5549844503,10.3810560968,0.0165758026,10.3810693303792,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,-1.3327604532,-56.3327604532,10.3555367426,0.0087183788,10.355540412623,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,-3.1105364561,-58.1105364561,10.3642715887,-0.0341306955,10.3643277866299,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,-4.888312459,-59.888312459,10.351031853,-0.0239349105,10.3510595255636,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,-6.6660884619,-61.6660884619,10.3196680275,-0.0142213319,10.3196778265645,1
aoa0,0,Overlap50MP3,mean,-1.2227915525,-8.4438644648,-63.4438644648,10.2809024938,0.0340344701,10.2809588284448,1
aoa0,0,Overlap50MP3,mean,0.5549844503,126.6671117544,71.6671117544,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,124.8893357515,69.8893357515,10.5452597494,0.2414612862,10.5480238307964,1
aoa0,0,Overlap50MP3,mean,0.5549844503,123.1115597486,68.1115597486,10.5183177608,0.1757471411,10.5197859091697,1
aoa0,0,Overlap50MP3,mean,0.5549844503,121.3337837458,66.3337837458,10.5011165575,0.2407771088,10.5038765496517,1
aoa0,0,Overlap50MP3,mean,0.5549844503,119.5560077429,64.5560077429,10.4630168768,0.2054156592,10.4650330987172,1
aoa0,0,Overlap50MP3,mean,0.5549844503,117.77823174,62.77823174,10.4668036475,0.2400965784,10.4695570566418,1
aoa0,0,Overlap50MP3,mean,0.5549844503,116.0004557371,61.0004557371,10.6333248981,0.249690366,10.6362560926026,1
aoa0,0,Overlap50MP3,mean,0.5549844503,114.2226797342,59.2226797342,10.6432489722,0.3115335244,10.6478073715231,1
aoa0,0,Overlap50MP3,mean,0.5549844503,112.4449037313,57.4449037313,10.5708399612,0.2380690827,10.5735204342471,1
aoa0,0,Overlap50MP3,mean,0.5549844503,110.6671277285,55.6671277285,10.6241805166,0.1843968315,10.625780622654,1
aoa0,0,Overlap50MP3,mean,0.5549844503,108.8893517256,53.8893517256,10.5867860673,0.2636329839,10.5900680632835,1
aoa0,0,Overlap50MP3,mean,0.5549844503,107.1115757227,52.1115757227,10.627847004,0.3628530279,10.6340394140838,1
aoa0,0,Overlap50MP3,mean,0.5549844503,105.3337997198,50.3337997198,10.6313695814,0.2914503142,10.6353637672608,1
aoa0,0,Overlap50MP3,mean,0.5549844503,103.5560237169,48.5560237169,10.6025832514,0.2068057169,10.604599955086,1
aoa0,0,Overlap50MP3,mean,0.5549844503,101.778247714,46.778247714,10.6560326343,0.2538670723,10.6590562431045,1
aoa0,0,Overlap50MP3,mean,0.5549844503,100.0004717112,45.0004717112,10.7336209794,0.3181797266,10.7383358891327,1
aoa0,0,Overlap50MP3,mean,0.5549844503,98.2226957083,43.2226957083,10.676283158,0.2727853754,10.6797675035942,1
aoa0,0,Overlap50MP3,mean,0.5549844503,96.4449197054,41.4449197054,10.7519412453,0.2739554957,10.755430821497,1
aoa0,0,Overlap50MP3,mean,0.5549844503,94.6671437025,39.6671437025,10.9128220765,0.3256824538,10.9176808312965,1
aoa0,0,Overlap50MP3,mean,0.5549844503,92.8893676996,37.8893676996,11.0143660952,0.2784647034,11.0178855988856,1
aoa0,0,Overlap50MP3,mean,0.5549844503,91.1115916967,36.1115916967,10.9597196088,0.3455052296,10.9651642836392,1
aoa0,0,Overlap50MP3,mean,0.5549844503,89.3338156939,34.3338156939,10.8785557045,0.2758190116,10.8820517524532,1
aoa0,0,Overlap50MP3,mean,0.5549844503,87.556039691,32.556039691,10.8485851586,0.2908426338,10.8524830974774,1
aoa0,0,Overlap50MP3,mean,0.5549844503,85.7782636881,30.7782636881,11.1807420038,0.3385264141,11.1858657192271,1
aoa0,0,Overlap50MP3,mean,0.5549844503,84.0004876852,29.0004876852,11.0858178529,0.4585192827,11.0952961835313,1
aoa0,0,Overlap50MP3,mean,0.5549844503,82.2227116823,27.2227116823,11.2161231426,0.4646187291,11.2257422433173,1
aoa0,0,Overlap50MP3,mean,0.5549844503,80.4449356794,25.4449356794,11.2114714791,0.454716179,11.2206889062177,1
aoa0,0,Overlap50MP3,mean,0.5549844503,78.6671596766,23.6671596766,11.158123764,0.3929771944,11.1650417378557,1
aoa0,0,Overlap50MP3,mean,0.5549844503,76.8893836737,21.8893836737,11.3120346175,0.2425434093,11.3146345275892,1
aoa0,0,Overlap50MP3,mean,0.5549844503,75.1116076708,20.1116076708,11.5521426514,0.1922864068,11.5537428524498,1
aoa0,0,Overlap50MP3,mean,0.5549844503,73.3338316679,18.3338316679,11.7837735887,0.257505704,11.7865868332328,1
aoa0,0,Overlap50MP3,mean,0.5549844503,71.556055665,16.556055665,11.8196580552,0.1929095029,11.8212321954255,1
aoa0,0,Overlap50MP3,mean,0.5549844503,69.7782796621,14.7782796621,11.4695289059,0.1770966234,11.4708960651422,1
aoa0,0,Overlap50MP3,mean,0.5549844503,68.0005036592,13.0005036592,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,66.2227276564,11.2227276564,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,64.4449516535,9.4449516535,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,62.6671756506,7.6671756506,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,60.8893996477,5.8893996477,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,59.1116236448,4.1116236448,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,57.3338476419,2.3338476419,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,55.5560716391,0.556071639099997,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,53.7782956362,-1.2217043638,-0,-0,0,0
aoa0,0,Overlap50MP3,mean,0.5549844503,52.0005196333,-2.9994803667,11.5017719438,-0.2502487563,11.5044940039627,1
aoa0,0,Overlap50MP3,mean,0.5549844503,50.2227436304,-4.7772563696,11.412499668,-0.2806402261,11.4159497024385,1
aoa0,0,Overlap50MP3,mean,0.5549844503,48.4449676275,-6.5550323725,11.1943268375,-0.243090702,11.1969659477097,1
aoa0,0,Overlap50MP3,mean,0.5549844503,46.6671916246,-8.3328083754,11.1578960853,-0.1442363513,11.1588283065647,1
aoa0,0,Overlap50MP3,mean,0.5549844503,44.8894156218,-10.1105843782,11.0961450186,-0.2852476337,11.0998108311058,1
aoa0,0,Overlap50MP3,mean,0.5549844503,43.1116396189,-11.8883603811,11.0217126737,-0.3157102755,11.0262334112631,1
aoa0,0,Overlap50MP3,mean,0.5549844503,41.333863616,-13.666136384,10.9762091369,-0.303161944,10.9803949920418,1
aoa0,0,Overlap50MP3,mean,0.5549844503,39.5560876131,-15.4439123869,10.9573175261,-0.2477760833,10.9601186287026,1
aoa0,0,Overlap50MP3,mean,0.5549844503,37.7783116102,-17.2216883898,10.9023710479,-0.2163781149,10.9045180523807,1
aoa0,0,Overlap50MP3,mean,0.5549844503,36.0005356073,-18.9994643927,10.8276365631,-0.2328523838,10.8301400625856,1
aoa0,0,Overlap50MP3,mean,0.5549844503,34.2227596045,-20.7772403955,10.8112751939,-0.1975447663,10.8130798227392,1
aoa0,0,Overlap50MP3,mean,0.5549844503,32.4449836016,-22.5550163984,10.6962265302,-0.21604756,10.6984082242891,1
aoa0,0,Overlap50MP3,mean,0.5549844503,30.6672075987,-24.3327924013,10.642734905,-0.1893046561,10.6444183735386,1
aoa0,0,Overlap50MP3,mean,0.5549844503,28.8894315958,-26.1105684042,10.628119789,-0.1230424128,10.6288320000215,1
aoa0,0,Overlap50MP3,mean,0.5549844503,27.1116555929,-27.8883444071,10.5950977746,-0.1430421229,10.5960633209819,1
aoa0,0,Overlap50MP3,mean,0.5549844503,25.33387959,-29.66612041,10.547739873,-0.1521638843,10.5488373897866,1
aoa0,0,Overlap50MP3,mean,0.5549844503,23.5561035872,-31.4438964128,10.5266910416,-0.1321321568,10.527520277452,1
aoa0,0,Overlap50MP3,mean,0.5549844503,21.7783275843,-33.2216724157,10.5594875251,-0.1335647477,10.5603322075856,1
aoa0,0,Overlap50MP3,mean,0.5549844503,20.0005515814,-34.9994484186,10.5591896812,-0.1631905536,10.5604506475976,1
aoa0,0,Overlap50MP3,mean,0.5549844503,18.2227755785,-36.7772244215,10.5337276046,-0.085138332,10.5340716621584,1
aoa0,0,Overlap50MP3,mean,0.5549844503,16.4449995756,-38.5550004244,10.5558274813,-0.0039505846,10.5558282205655,1
aoa0,0,Overlap50MP3,mean,0.5549844503,14.6672235727,-40.3327764273,10.5213506139,-0.0315519106,10.5213979234547,1
aoa0,0,Overlap50MP3,mean,0.5549844503,12.8894475698,-42.1105524302,10.4522808917,-0.0413107379,10.4523625279677,1
aoa0,0,Overlap50MP3,mean,0.5549844503,11.111671567,-43.888328433,10.4319344279,-0.0214089648,10.431956396179,1
aoa0,0,Overlap50MP3,mean,0.5549844503,9.3338955641,-45.6661044359,10.4419272351,-0.0028645283,10.4419276280122,1
aoa0,0,Overlap50MP3,mean,0.5549844503,7.5561195612,-47.4438804388,10.4537708274,-0.0350670429,10.453829643212,1
aoa0,0,Overlap50MP3,mean,0.5549844503,5.7783435583,-49.2216564417,10.4401895735,0.0060052067,10.4401913006001,1
aoa0,0,Overlap50MP3,mean,0.5549844503,4.0005675554,-50.9994324446,10.3762025294,0.1024195058,10.3767079888708,1
