lag_s,rho
0.0125781248034667,0.119146700909702
0.0125976560531615,0.122453056587846
0.0126171873028563,0.125522080450424
0.0126367185525511,0.12855662968281
0.012656249802246,0.131465316802166
0.0126757810519408,0.134207750075121
0.0126953123016356,0.136983259600142
0.0127148435513304,0.139599331845054
0.0127343748010253,0.141993101842844
0.0127539060507201,0.144284636016606
0.0127734373004149,0.146493380460085
0.0127929685501097,0.148576385110313
0.0128124997998046,0.150524952444278
0.0128320310494994,0.152272243421727
0.0128515622991942,0.153896019107812
0.012871093548889,0.155458233188195
0.0128906247985839,0.156800806924302
0.0129101560482787,0.157965637122053
0.0129296872979735,0.15893072767479
0.0129492185476683,0.159887777550719
0.0129687497973631,0.160645216736555
0.012988281047058,0.161192931885858
0.0130078122967528,0.161717369389533
0.0130273435464476,0.162117122315875
0.0130468747961424,0.16212282841201
0.0130664060458373,0.161781370814483
0.0130859372955321,0.161308630545588
0.0131054685452269,0.161473476765809
0.0131249997949217,0.161910985114701
0.0131445310446166,0.161404542156099
0.0131640622943114,0.158570275207858
0.0131835935440062,0.155405226956178
0.013203124793701,0.155532521650632
0.0132226560433959,0.159168964311678
0.0132421872930907,0.158838562596654
0.0132617185427855,0.153605134989989
0.0132812497924803,0.148689746590417
0.0133007810421752,0.146655633621686
0.01332031229187,0.147859483757502
0.0133398435415648,0.147970097318609
0.0133593747912596,0.145344278655352
0.0133789060409545,0.143008647781517
0.0133984372906493,0.140816838291197
0.0134179685403441,0.136253053267286
0.0134374997900389,0.131725455430974
0.0134570310397338,0.129386589851557
0.0134765622894286,0.128561764926231
0.0134960935391234,0.126509426266459
0.0135156247888182,0.123151005401048
0.013535156038513,0.119503118216543
0.0135546872882079,0.11629432185886
0.0135742185379027,0.113223531289103
0.0135937497875975,0.110124086163049
0.0136132810372923,0.106836943458333
0.0136328122869872,0.103436645861979
0.013652343536682,0.0999679924771831
0.0136718747863768,0.0964832192193558
0.0136914060360716,0.0929278843391607
0.0137109372857665,0.0893520383159036
0.0137304685354613,0.0858432716504129
0.0137499997851561,0.0822226530923169
0.0137695310348509,0.0784877441776371
0.0137890622845458,0.074808232677252
0.0138085935342406,0.0712045015851435
0.0138281247839354,0.0675063188314898
0.0138476560336302,0.0637709883693754
0.0138671872833251,0.0600706071271711
0.0138867185330199,0.0563877720487838
0.0139062497827147,0.0526838811569432
0.0139257810324095,0.0490239407690399
