window_size_px,row_index,col_index,x_mm,y_mm,vx_image_ms,vy_image_ms,u_streamwise_ms,v_normal_ms,speed_ms
32,20,8,26.6640950222548,65.7714343882286,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
32,21,8,26.6640950222548,62.2162217185946,-4.50407010511061,-1.50135670170354,4.50407010511061,-1.50135670170354,4.74770675774118
32,22,8,26.6640950222548,58.6610090489606,-9.00814021022122,-1.50135670170354,9.00814021022122,-1.50135670170354,9.1323962897344
32,23,8,26.6640950222548,55.1057963793266,-9.00814021022122,-3.00271340340707,9.00814021022122,-3.00271340340707,9.49541351548235
32,24,8,26.6640950222548,51.5505837096927,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
32,25,8,26.6640950222548,47.9953710400587,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
32,26,8,26.6640950222548,44.4401583704247,-12.0108536136283,-3.00271340340707,12.0108536136283,-3.00271340340707,12.3805045257053
32,27,8,26.6640950222548,40.8849457007907,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,28,8,26.6640950222548,37.3297330311567,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,29,8,26.6640950222548,33.7745203615228,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,30,8,26.6640950222548,30.2193076918888,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,31,8,26.6640950222548,26.6640950222548,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,32,8,26.6640950222548,23.1088823526208,-12.0108536136283,-1.50135670170354,12.0108536136283,-1.50135670170354,12.1043247012693
32,33,8,26.6640950222548,19.5536696829869,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,34,8,26.6640950222548,15.9984570133529,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,35,8,26.6640950222548,12.4432443437189,-12.0108536136283,0,12.0108536136283,0,12.0108536136283
32,36,8,26.6640950222548,8.88803167408494,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,37,8,26.6640950222548,5.33281900445096,-10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,10.6161950475444
32,38,8,26.6640950222548,1.77760633481699,-12.0108536136283,0,12.0108536136283,0,12.0108536136283
32,1,9,30.2193076918888,133.320475111274,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,2,9,30.2193076918888,129.76526244164,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,3,9,30.2193076918888,126.210049772006,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,4,9,30.2193076918888,122.654837102372,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,5,9,30.2193076918888,119.099624432738,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,6,9,30.2193076918888,115.544411763104,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,7,9,30.2193076918888,111.98919909347,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,8,9,30.2193076918888,108.433986423836,-10.5094969119248,0,10.5094969119248,0,10.5094969119248
32,9,9,30.2193076918888,104.878773754202,-10.5094969119248,1.50135670170354,10.5094969119248,1.50135670170354,10.6161950475444
32,10,9,30.2193076918888,101.323561084568,-10.5094969119248,1.50135670170354,10.5094969119248,1.50135670170354,10.6161950475444
32,11,9,30.2193076918888,97.7683484149343,-10.5094969119248,1.50135670170354,10.5094969119248,1.50135670170354,10.6161950475444
32,12,9,30.2193076918888,94.2131357453004,-9.00814021022122,3.00271340340707,9.00814021022122,3.00271340340707,9.49541351548235
32,13,9,30.2193076918888,90.6579230756664,-9.00814021022122,4.50407010511061,9.00814021022122,4.50407010511061,10.0714069304519
32,14,9,30.2193076918888,87.1027104060324,-7.50678350851768,6.00542680681415,7.50678350851768,6.00542680681415,9.61337348571016
32,15,9,30.2193076918888,83.5474977363984,-4.50407010511061,6.00542680681415,4.50407010511061,6.00542680681415,7.50678350851769
32,16,9,30.2193076918888,79.9922850667645,1.50135670170354,0,-1.50135670170354,0,1.50135670170354
32,17,9,30.2193076918888,76.4370723971305,1.50135670170354,-1.50135670170354,-1.50135670170354,-1.50135670170354,2.12323900950888
32,18,9,30.2193076918888,72.8818597274965,0,0,-0,0,0
32,19,9,30.2193076918888,69.3266470578625,-1.50135670170354,1.50135670170354,1.50135670170354,1.50135670170354,2.12323900950888
32,20,9,30.2193076918888,65.7714343882286,-1.50135670170354,0,1.50135670170354,0,1.50135670170354
