case_id,aoa_deg,processing,x_mm,y_mm,y_relative_mm,u_rms_ms,v_rms_ms,speed_rms_ms,valid
aoa5,5,Overlap50MP3,28.9994004965,62.6671756506,7.6671756506,0,0,0,0
aoa5,5,Overlap50MP3,28.9994004965,60.8893996477,5.8893996477,0,0,0,0
aoa5,5,Overlap50MP3,28.9994004965,59.1116236448,4.1116236448,0,0,0,0
aoa5,5,Overlap50MP3,28.9994004965,57.3338476419,2.3338476419,0,0,0,0
aoa5,5,Overlap50MP3,28.9994004965,55.5560716391,0.556071639099997,0,0,0,0
aoa5,5,Overlap50MP3,28.9994004965,53.7782956362,-1.2217043638,0,0,0,0
aoa5,5,Overlap50MP3,28.9994004965,52.0005196333,-2.9994803667,0.4788150021,0.5346090558,0.717684226369363,1
aoa5,5,Overlap50MP3,28.9994004965,50.2227436304,-4.7772563696,0.4173334538,0.3928784799,0.573167263221803,1
aoa5,5,Overlap50MP3,28.9994004965,48.4449676275,-6.5550323725,0.3758331346,0.4137077319,0.558931688578402,1
aoa5,5,Overlap50MP3,28.9994004965,46.6671916246,-8.3328083754,0.3479357945,0.2482787621,0.427436148218953,1
aoa5,5,Overlap50MP3,28.9994004965,44.8894156218,-10.1105843782,0.2864741144,0.2772837764,0.39868999344843,1
aoa5,5,Overlap50MP3,28.9994004965,43.1116396189,-11.8883603811,0.3018027178,0.219974124,0.373461504978805,1
aoa5,5,Overlap50MP3,28.9994004965,41.333863616,-13.666136384,0.2192451984,0.2351133531,0.321475886852157,1
aoa5,5,Overlap50MP3,28.9994004965,39.5560876131,-15.4439123869,0.260822999,0.1674682678,0.309958477101831,1
aoa5,5,Overlap50MP3,28.9994004965,37.7783116102,-17.2216883898,0.1543305915,0.1739192336,0.232520604009088,1
aoa5,5,Overlap50MP3,28.9994004965,36.0005356073,-18.9994643927,0.1802073607,0.1873072983,0.259920597196346,1
aoa5,5,Overlap50MP3,28.9994004965,34.2227596045,-20.7772403955,0.1507698776,0.1411766157,0.206548766183738,1
aoa5,5,Overlap50MP3,28.9994004965,32.4449836016,-22.5550163984,0.1851781125,0.1770057957,0.256167884521953,1
aoa5,5,Overlap50MP3,28.9994004965,30.6672075987,-24.3327924013,0.2182871621,0.1525232346,0.266294239949944,1
aoa5,5,Overlap50MP3,28.9994004965,28.8894315958,-26.1105684042,0.2328771072,0.1642072772,0.28494872686727,1
aoa5,5,Overlap50MP3,28.9994004965,27.1116555929,-27.8883444071,0.204605717,0.1699173249,0.265961269229669,1
aoa5,5,Overlap50MP3,28.9994004965,25.33387959,-29.66612041,0.1480713829,0.1504467621,0.211090887203338,1
aoa5,5,Overlap50MP3,28.9994004965,23.5561035872,-31.4438964128,0.1787473952,0.197348993,0.26626538702749,1
aoa5,5,Overlap50MP3,28.9994004965,21.7783275843,-33.2216724157,0.1596273673,0.1634265779,0.228449431505604,1
aoa5,5,Overlap50MP3,28.9994004965,20.0005515814,-34.9994484186,0.172813394,0.1563051612,0.233014532944959,1
aoa5,5,Overlap50MP3,28.9994004965,18.2227755785,-36.7772244215,0.1502581373,0.1742113162,0.230058884890373,1
aoa5,5,Overlap50MP3,28.9994004965,16.4449995756,-38.5550004244,0.1219289324,0.1415725812,0.186840735129774,1
aoa5,5,Overlap50MP3,28.9994004965,14.6672235727,-40.3327764273,0.1451516308,0.2064533249,0.252372683320054,1
aoa5,5,Overlap50MP3,28.9994004965,12.8894475698,-42.1105524302,0.2180152944,0.1782577717,0.281614100790014,1
aoa5,5,Overlap50MP3,28.9994004965,11.111671567,-43.888328433,0.1795104077,0.14054344,0.227983431414772,1
aoa5,5,Overlap50MP3,28.9994004965,9.3338955641,-45.6661044359,0.1106290419,0.144575867,0.182046604556398,1
aoa5,5,Overlap50MP3,28.9994004965,7.5561195612,-47.4438804388,0.1258151783,0.129859911,0.180812210803332,1
aoa5,5,Overlap50MP3,28.9994004965,5.7783435583,-49.2216564417,0.1376140111,0.107455478,0.174597525192196,1
aoa5,5,Overlap50MP3,28.9994004965,4.0005675554,-50.9994324446,0.1331141222,0.1463185181,0.197809196621534,1
aoa5,5,Overlap50MP3,28.9994004965,2.2227915525,-52.7772084475,0.1125582145,0.1402861492,0.179859821274215,1
aoa5,5,Overlap50MP3,28.9994004965,0.4450155497,-54.5549844503,0.1040226097,0.1239686443,0.161829935730008,1
aoa5,5,Overlap50MP3,28.9994004965,-1.3327604532,-56.3327604532,0.1098135061,0.1098348063,0.15531481190451,1
aoa5,5,Overlap50MP3,28.9994004965,-3.1105364561,-58.1105364561,0.1160710591,0.1219816906,0.168380591524765,1
aoa5,5,Overlap50MP3,28.9994004965,-4.888312459,-59.888312459,0.0812312615,0.1310743209,0.154204395022572,1
aoa5,5,Overlap50MP3,28.9994004965,-6.6660884619,-61.6660884619,0.1069583257,0.1167968411,0.158371668954665,1
aoa5,5,Overlap50MP3,28.9994004965,-8.4438644648,-63.4438644648,0.1440619229,0.1660438882,0.219828138413215,1
aoa5,5,Overlap50MP3,30.7771764994,126.6671117544,71.6671117544,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,124.8893357515,69.8893357515,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,123.1115597486,68.1115597486,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,121.3337837458,66.3337837458,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,119.5560077429,64.5560077429,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,117.77823174,62.77823174,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,116.0004557371,61.0004557371,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,114.2226797342,59.2226797342,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,112.4449037313,57.4449037313,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,110.6671277285,55.6671277285,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,108.8893517256,53.8893517256,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,107.1115757227,52.1115757227,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,105.3337997198,50.3337997198,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,103.5560237169,48.5560237169,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,101.778247714,46.778247714,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,100.0004717112,45.0004717112,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,98.2226957083,43.2226957083,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,96.4449197054,41.4449197054,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,94.6671437025,39.6671437025,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,92.8893676996,37.8893676996,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,91.1115916967,36.1115916967,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,89.3338156939,34.3338156939,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,87.556039691,32.556039691,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,85.7782636881,30.7782636881,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,84.0004876852,29.0004876852,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,82.2227116823,27.2227116823,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,80.4449356794,25.4449356794,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,78.6671596766,23.6671596766,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,76.8893836737,21.8893836737,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,75.1116076708,20.1116076708,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,73.3338316679,18.3338316679,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,71.556055665,16.556055665,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,69.7782796621,14.7782796621,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,68.0005036592,13.0005036592,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,66.2227276564,11.2227276564,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,64.4449516535,9.4449516535,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,62.6671756506,7.6671756506,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,60.8893996477,5.8893996477,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,59.1116236448,4.1116236448,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,57.3338476419,2.3338476419,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,55.5560716391,0.556071639099997,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,53.7782956362,-1.2217043638,0,0,0,0
aoa5,5,Overlap50MP3,30.7771764994,52.0005196333,-2.9994803667,0.4953791253,0.5727600179,0.757267796679485,1
aoa5,5,Overlap50MP3,30.7771764994,50.2227436304,-4.7772563696,0.5845571167,0.5452567079,0.799382199072861,1
aoa5,5,Overlap50MP3,30.7771764994,48.4449676275,-6.5550323725,0.4949640859,0.5554623823,0.743994559443289,1
aoa5,5,Overlap50MP3,30.7771764994,46.6671916246,-8.3328083754,0.3302836638,0.4525561392,0.560262757731371,1
aoa5,5,Overlap50MP3,30.7771764994,44.8894156218,-10.1105843782,0.3451168824,0.3955273041,0.524926195580016,1
aoa5,5,Overlap50MP3,30.7771764994,43.1116396189,-11.8883603811,0.292567475,0.2470746107,0.382938102936274,1
aoa5,5,Overlap50MP3,30.7771764994,41.333863616,-13.666136384,0.1358557766,0.2686710704,0.30106633173683,1
aoa5,5,Overlap50MP3,30.7771764994,39.5560876131,-15.4439123869,0.1787212399,0.1858252496,0.257822235232525,1
aoa5,5,Overlap50MP3,30.7771764994,37.7783116102,-17.2216883898,0.1936006163,0.193685347,0.27385253746177,1
aoa5,5,Overlap50MP3,30.7771764994,36.0005356073,-18.9994643927,0.1727850237,0.1827657712,0.251511414328138,1
aoa5,5,Overlap50MP3,30.7771764994,34.2227596045,-20.7772403955,0.1590817191,0.1475088534,0.216946664374436,1
aoa5,5,Overlap50MP3,30.7771764994,32.4449836016,-22.5550163984,0.1130526372,0.174997072,0.208338364173399,1
aoa5,5,Overlap50MP3,30.7771764994,30.6672075987,-24.3327924013,0.2359444164,0.111608781,0.261010129356396,1
aoa5,5,Overlap50MP3,30.7771764994,28.8894315958,-26.1105684042,0.262554642,0.219513061,0.342229344132466,1
aoa5,5,Overlap50MP3,30.7771764994,27.1116555929,-27.8883444071,0.2117737054,0.1953287242,0.288099657751351,1
aoa5,5,Overlap50MP3,30.7771764994,25.33387959,-29.66612041,0.1561140305,0.1935997437,0.248701530513305,1
aoa5,5,Overlap50MP3,30.7771764994,23.5561035872,-31.4438964128,0.19085621,0.1588493641,0.248312733001227,1
aoa5,5,Overlap50MP3,30.7771764994,21.7783275843,-33.2216724157,0.1796393608,0.1367827017,0.225787084291781,1
aoa5,5,Overlap50MP3,30.7771764994,20.0005515814,-34.9994484186,0.156032242,0.1432712672,0.211831811937302,1
aoa5,5,Overlap50MP3,30.7771764994,18.2227755785,-36.7772244215,0.202614266,0.1302139363,0.24084893604386,1
aoa5,5,Overlap50MP3,30.7771764994,16.4449995756,-38.5550004244,0.1706529627,0.1239084692,0.210892727275681,1
aoa5,5,Overlap50MP3,30.7771764994,14.6672235727,-40.3327764273,0.1552936508,0.207661168,0.259305377256077,1
aoa5,5,Overlap50MP3,30.7771764994,12.8894475698,-42.1105524302,0.1458590996,0.1835448036,0.234443110081498,1
aoa5,5,Overlap50MP3,30.7771764994,11.111671567,-43.888328433,0.1760297483,0.1547305508,0.234367266565604,1
aoa5,5,Overlap50MP3,30.7771764994,9.3338955641,-45.6661044359,0.1421714574,0.1843241269,0.232783390852284,1
aoa5,5,Overlap50MP3,30.7771764994,7.5561195612,-47.4438804388,0.1670210991,0.1595895104,0.231008353472951,1
aoa5,5,Overlap50MP3,30.7771764994,5.7783435583,-49.2216564417,0.1306024736,0.1045224469,0.167278055991819,1
aoa5,5,Overlap50MP3,30.7771764994,4.0005675554,-50.9994324446,0.1485537124,0.1411053207,0.204887571603726,1
aoa5,5,Overlap50MP3,30.7771764994,2.2227915525,-52.7772084475,0.1714151921,0.1505334169,0.228130396234849,1
aoa5,5,Overlap50MP3,30.7771764994,0.4450155497,-54.5549844503,0.1360352839,0.147584489,0.200715669191881,1
aoa5,5,Overlap50MP3,30.7771764994,-1.3327604532,-56.3327604532,0.1307329146,0.1321853065,0.18591409364088,1
aoa5,5,Overlap50MP3,30.7771764994,-3.1105364561,-58.1105364561,0.1240221072,0.1470995529,0.192405201431012,1
aoa5,5,Overlap50MP3,30.7771764994,-4.888312459,-59.888312459,0.096648925,0.1392752429,0.169524653040523,1
aoa5,5,Overlap50MP3,30.7771764994,-6.6660884619,-61.6660884619,0.1113774889,0.1087786372,0.155684735747468,1
aoa5,5,Overlap50MP3,30.7771764994,-8.4438644648,-63.4438644648,0.1753239687,0.1550422891,0.234044024512668,1
aoa5,5,Overlap50MP3,32.5549525023,126.6671117544,71.6671117544,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,124.8893357515,69.8893357515,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,123.1115597486,68.1115597486,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,121.3337837458,66.3337837458,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,119.5560077429,64.5560077429,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,117.77823174,62.77823174,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,116.0004557371,61.0004557371,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,114.2226797342,59.2226797342,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,112.4449037313,57.4449037313,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,110.6671277285,55.6671277285,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,108.8893517256,53.8893517256,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,107.1115757227,52.1115757227,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,105.3337997198,50.3337997198,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,103.5560237169,48.5560237169,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,101.778247714,46.778247714,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,100.0004717112,45.0004717112,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,98.2226957083,43.2226957083,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,96.4449197054,41.4449197054,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,94.6671437025,39.6671437025,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,92.8893676996,37.8893676996,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,91.1115916967,36.1115916967,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,89.3338156939,34.3338156939,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,87.556039691,32.556039691,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,85.7782636881,30.7782636881,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,84.0004876852,29.0004876852,0.2175278524,0.2697341978,0.346518259306152,1
aoa5,5,Overlap50MP3,32.5549525023,82.2227116823,27.2227116823,0.4110196188,0.4181594158,0.586339853720259,1
aoa5,5,Overlap50MP3,32.5549525023,80.4449356794,25.4449356794,0.4002456872,0.3985771168,0.564854253908742,1
aoa5,5,Overlap50MP3,32.5549525023,78.6671596766,23.6671596766,0.5944287011,0.3556076698,0.69267762740832,1
aoa5,5,Overlap50MP3,32.5549525023,76.8893836737,21.8893836737,0.4319030161,0.4155519837,0.599352706236722,1
aoa5,5,Overlap50MP3,32.5549525023,75.1116076708,20.1116076708,0.3324398328,0.3329270958,0.470485593350014,1
aoa5,5,Overlap50MP3,32.5549525023,73.3338316679,18.3338316679,0.5043282258,0.3896910665,0.637342989801004,1
aoa5,5,Overlap50MP3,32.5549525023,71.556055665,16.556055665,0.4835116823,0.7717656335,0.910717156955019,1
aoa5,5,Overlap50MP3,32.5549525023,69.7782796621,14.7782796621,0.6813535765,0.8187813905,1.06519747541874,1
aoa5,5,Overlap50MP3,32.5549525023,68.0005036592,13.0005036592,1.1061825307,0.4155978953,1.18167736789855,1
aoa5,5,Overlap50MP3,32.5549525023,66.2227276564,11.2227276564,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,64.4449516535,9.4449516535,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,62.6671756506,7.6671756506,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,60.8893996477,5.8893996477,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,59.1116236448,4.1116236448,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,57.3338476419,2.3338476419,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,55.5560716391,0.556071639099997,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,53.7782956362,-1.2217043638,0,0,0,0
aoa5,5,Overlap50MP3,32.5549525023,52.0005196333,-2.9994803667,0.5729507346,0.5225646336,0.775465241366873,1
aoa5,5,Overlap50MP3,32.5549525023,50.2227436304,-4.7772563696,0.5629767217,0.4867848332,0.744246103792039,1
aoa5,5,Overlap50MP3,32.5549525023,48.4449676275,-6.5550323725,0.5069945466,0.5182574416,0.725006376562246,1
aoa5,5,Overlap50MP3,32.5549525023,46.6671916246,-8.3328083754,0.4620092833,0.3758811941,0.595599907600246,1
aoa5,5,Overlap50MP3,32.5549525023,44.8894156218,-10.1105843782,0.4318931715,0.3603213992,0.56246175186387,1
aoa5,5,Overlap50MP3,32.5549525023,43.1116396189,-11.8883603811,0.2919870239,0.2454394672,0.381440629961465,1
aoa5,5,Overlap50MP3,32.5549525023,41.333863616,-13.666136384,0.2246808054,0.2557950703,0.340459369536182,1
aoa5,5,Overlap50MP3,32.5549525023,39.5560876131,-15.4439123869,0.2160016708,0.2193786151,0.307869612907129,1
aoa5,5,Overlap50MP3,32.5549525023,37.7783116102,-17.2216883898,0.2208319243,0.1968874601,0.295857078223033,1
aoa5,5,Overlap50MP3,32.5549525023,36.0005356073,-18.9994643927,0.2587170822,0.1883640492,0.320024286036391,1
aoa5,5,Overlap50MP3,32.5549525023,34.2227596045,-20.7772403955,0.1965622751,0.2290007731,0.30179145460547,1
aoa5,5,Overlap50MP3,32.5549525023,32.4449836016,-22.5550163984,0.2222320504,0.2128799477,0.3077417039625,1
aoa5,5,Overlap50MP3,32.5549525023,30.6672075987,-24.3327924013,0.2078933663,0.1628599988,0.264089058767458,1
aoa5,5,Overlap50MP3,32.5549525023,28.8894315958,-26.1105684042,0.2427956772,0.2096436246,0.320780595115154,1
aoa5,5,Overlap50MP3,32.5549525023,27.1116555929,-27.8883444071,0.1913385283,0.1559017675,0.246811250800351,1
aoa5,5,Overlap50MP3,32.5549525023,25.33387959,-29.66612041,0.1722395656,0.2375403829,0.293414214833493,1
aoa5,5,Overlap50MP3,32.5549525023,23.5561035872,-31.4438964128,0.2030516796,0.1859479043,0.275329997824325,1
aoa5,5,Overlap50MP3,32.5549525023,21.7783275843,-33.2216724157,0.2010017427,0.112945443,0.230560997705387,1
aoa5,5,Overlap50MP3,32.5549525023,20.0005515814,-34.9994484186,0.1773857862,0.1269476542,0.218131666781041,1
aoa5,5,Overlap50MP3,32.5549525023,18.2227755785,-36.7772244215,0.1402555078,0.1385943097,0.197180095723314,1
aoa5,5,Overlap50MP3,32.5549525023,16.4449995756,-38.5550004244,0.1547344551,0.1712267911,0.230784240331737,1
aoa5,5,Overlap50MP3,32.5549525023,14.6672235727,-40.3327764273,0.1466258598,0.1299517902,0.19592501253866,1
aoa5,5,Overlap50MP3,32.5549525023,12.8894475698,-42.1105524302,0.1499475401,0.1489184884,0.21133144813156,1
aoa5,5,Overlap50MP3,32.5549525023,11.111671567,-43.888328433,0.1332099169,0.164278975,0.211500504934517,1
aoa5,5,Overlap50MP3,32.5549525023,9.3338955641,-45.6661044359,0.1170549822,0.180338775,0.214997540977433,1
aoa5,5,Overlap50MP3,32.5549525023,7.5561195612,-47.4438804388,0.1768411895,0.1455251439,0.229020465921477,1
aoa5,5,Overlap50MP3,32.5549525023,5.7783435583,-49.2216564417,0.1575879575,0.125587891,0.201510006488139,1
aoa5,5,Overlap50MP3,32.5549525023,4.0005675554,-50.9994324446,0.1417808393,0.1554589059,0.210402656390639,1
aoa5,5,Overlap50MP3,32.5549525023,2.2227915525,-52.7772084475,0.1053242226,0.1539442133,0.186526171554692,1
aoa5,5,Overlap50MP3,32.5549525023,0.4450155497,-54.5549844503,0.1232678541,0.1419274344,0.187985000704272,1
aoa5,5,Overlap50MP3,32.5549525023,-1.3327604532,-56.3327604532,0.1260623337,0.0945035515,0.157552001650259,1
aoa5,5,Overlap50MP3,32.5549525023,-3.1105364561,-58.1105364561,0.1424522411,0.1375622599,0.198030341976192,1
aoa5,5,Overlap50MP3,32.5549525023,-4.888312459,-59.888312459,0.1117328901,0.1283074286,0.170138281888712,1
aoa5,5,Overlap50MP3,32.5549525023,-6.6660884619,-61.6660884619,0.094690666,0.1332115726,0.163436976544748,1
aoa5,5,Overlap50MP3,32.5549525023,-8.4438644648,-63.4438644648,0.1769528363,0.1713957043,0.24635095641606,1
aoa5,5,Overlap50MP3,34.3327285051,126.6671117544,71.6671117544,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,124.8893357515,69.8893357515,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,123.1115597486,68.1115597486,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,121.3337837458,66.3337837458,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,119.5560077429,64.5560077429,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,117.77823174,62.77823174,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,116.0004557371,61.0004557371,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,114.2226797342,59.2226797342,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,112.4449037313,57.4449037313,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,110.6671277285,55.6671277285,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,108.8893517256,53.8893517256,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,107.1115757227,52.1115757227,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,105.3337997198,50.3337997198,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,103.5560237169,48.5560237169,0.3633429534,0.3483590228,0.503360815470976,1
aoa5,5,Overlap50MP3,34.3327285051,101.778247714,46.778247714,0.3488947258,0.3215104013,0.474443324154892,1
aoa5,5,Overlap50MP3,34.3327285051,100.0004717112,45.0004717112,0.4940334579,0.4114770347,0.642948215340968,1
aoa5,5,Overlap50MP3,34.3327285051,98.2226957083,43.2226957083,0.603516879,0.4072537903,0.728071612515978,1
aoa5,5,Overlap50MP3,34.3327285051,96.4449197054,41.4449197054,0.4296780915,0.2937247079,0.520478113224776,1
aoa5,5,Overlap50MP3,34.3327285051,94.6671437025,39.6671437025,0.3395235604,0.3186639691,0.46564253807965,1
aoa5,5,Overlap50MP3,34.3327285051,92.8893676996,37.8893676996,0.2825781806,0.2985098553,0.411045693156409,1
aoa5,5,Overlap50MP3,34.3327285051,91.1115916967,36.1115916967,0.3799804861,0.3122703257,0.491831196783588,1
aoa5,5,Overlap50MP3,34.3327285051,89.3338156939,34.3338156939,0.3179614673,0.2956806288,0.434196417460039,1
aoa5,5,Overlap50MP3,34.3327285051,87.556039691,32.556039691,0.3166775299,0.2989963129,0.43552663876204,1
aoa5,5,Overlap50MP3,34.3327285051,85.7782636881,30.7782636881,0.3626090384,0.2905626891,0.464663309318044,1
aoa5,5,Overlap50MP3,34.3327285051,84.0004876852,29.0004876852,0.3443195145,0.3060501934,0.460676295185343,1
aoa5,5,Overlap50MP3,34.3327285051,82.2227116823,27.2227116823,0.445045872,0.223790943,0.498144772483933,1
aoa5,5,Overlap50MP3,34.3327285051,80.4449356794,25.4449356794,0.3960372992,0.426609753,0.582100870736637,1
aoa5,5,Overlap50MP3,34.3327285051,78.6671596766,23.6671596766,0.4275496887,0.3772260114,0.570173833128301,1
aoa5,5,Overlap50MP3,34.3327285051,76.8893836737,21.8893836737,0.3216397683,0.2592646434,0.413122616022661,1
aoa5,5,Overlap50MP3,34.3327285051,75.1116076708,20.1116076708,0.4135594364,0.1835874375,0.452477352630275,1
aoa5,5,Overlap50MP3,34.3327285051,73.3338316679,18.3338316679,0.4698109508,0.3285729406,0.57330838715837,1
aoa5,5,Overlap50MP3,34.3327285051,71.556055665,16.556055665,0.3845530796,0.5831799465,0.698555596233819,1
aoa5,5,Overlap50MP3,34.3327285051,69.7782796621,14.7782796621,0.7320244998,0.7083599578,1.01864306708575,1
aoa5,5,Overlap50MP3,34.3327285051,68.0005036592,13.0005036592,0.9184726553,0.3457071781,0.981379371865793,1
aoa5,5,Overlap50MP3,34.3327285051,66.2227276564,11.2227276564,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,64.4449516535,9.4449516535,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,62.6671756506,7.6671756506,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,60.8893996477,5.8893996477,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,59.1116236448,4.1116236448,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,57.3338476419,2.3338476419,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,55.5560716391,0.556071639099997,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,53.7782956362,-1.2217043638,0,0,0,0
aoa5,5,Overlap50MP3,34.3327285051,52.0005196333,-2.9994803667,0.5742721039,0.5240196657,0.777422059989342,1
aoa5,5,Overlap50MP3,34.3327285051,50.2227436304,-4.7772563696,0.6415105065,0.5713906786,0.859082672122337,1
aoa5,5,Overlap50MP3,34.3327285051,48.4449676275,-6.5550323725,0.7260467684,0.699542417,1.00821798391334,1
aoa5,5,Overlap50MP3,34.3327285051,46.6671916246,-8.3328083754,0.6945159426,0.43146162,0.817625540243571,1
aoa5,5,Overlap50MP3,34.3327285051,44.8894156218,-10.1105843782,0.5006399012,0.2633486539,0.565679082328919,1
aoa5,5,Overlap50MP3,34.3327285051,43.1116396189,-11.8883603811,0.2103899572,0.1968401166,0.288114500839023,1
aoa5,5,Overlap50MP3,34.3327285051,41.333863616,-13.666136384,0.2363097854,0.1898811693,0.303145465297651,1
aoa5,5,Overlap50MP3,34.3327285051,39.5560876131,-15.4439123869,0.2476868107,0.203054275,0.320280806153777,1
aoa5,5,Overlap50MP3,34.3327285051,37.7783116102,-17.2216883898,0.2131717506,0.2250047376,0.309950523787771,1
aoa5,5,Overlap50MP3,34.3327285051,36.0005356073,-18.9994643927,0.2362079385,0.2026887942,0.311250602416557,1
aoa5,5,Overlap50MP3,34.3327285051,34.2227596045,-20.7772403955,0.1822956692,0.1811363331,0.256986540849886,1
aoa5,5,Overlap50MP3,34.3327285051,32.4449836016,-22.5550163984,0.2006739846,0.1384119496,0.243778415548452,1
aoa5,5,Overlap50MP3,34.3327285051,30.6672075987,-24.3327924013,0.2205999945,0.1614683413,0.273379558152349,1
aoa5,5,Overlap50MP3,34.3327285051,28.8894315958,-26.1105684042,0.2181888727,0.1442345726,0.261553046442211,1
aoa5,5,Overlap50MP3,34.3327285051,27.1116555929,-27.8883444071,0.1399715918,0.1270468721,0.189031622278971,1
aoa5,5,Overlap50MP3,34.3327285051,25.33387959,-29.66612041,0.1348656222,0.1737647517,0.219961189723905,1
aoa5,5,Overlap50MP3,34.3327285051,23.5561035872,-31.4438964128,0.1843218895,0.1913414817,0.265680487744211,1
