x_mm,y_mm,y_relative_mm,davis_u_streamwise_ms,davis_v_normal_ms,self_u_streamwise_ms,self_v_normal_ms,difference_u_ms,difference_v_ms,valid
-39.4449756145,97.3338077068,42.3338077068,10.3912923342,1.3253410742,10.5094969119248,-1.50135670170354,0.118204577724763,-2.82669777590354,1
-39.4449756145,93.7782557011,38.7782557011,10.6683888618,1.183346842,10.5094969119248,-1.50135670170354,-0.158891949875239,-2.68470354370354,1
-39.4449756145,90.2227036953,35.2227036953,10.9436825744,1.1492680544,10.5094969119248,-1.50135670170354,-0.434185662475238,-2.65062475610354,1
-39.4449756145,86.6671516895,31.6671516895,10.6575154103,1.1881724865,10.5094969119248,-1.50135670170354,-0.148018498375238,-2.68952918820354,1
-39.4449756145,83.1115996838,28.1115996838,10.1547111734,1.8263961939,-0,0,-10.1547111734,-1.8263961939,1
-39.4449756145,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
-39.4449756145,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
-39.4449756145,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
-39.4449756145,68.8893916607,13.8893916607,-0.8005371965,-0.2034145203,-0,0,0.8005371965,0.2034145203,1
-39.4449756145,65.3338396549,10.3338396549,-1.4116886085,-0.3500339251,-1.50135670170354,0,-0.0896680932035372,0.3500339251,1
-39.4449756145,61.7782876492,6.7782876492,-1.0112417335,-0.9807370731,-0,0,1.0112417335,0.9807370731,1
-39.4449756145,58.2227356434,3.2227356434,-0.8998481017,0.0307939126,-0,0,0.8998481017,-0.0307939126,1
-39.4449756145,54.6671836376,-0.332816362400003,0.8505291555,0.0720696407,-0,0,-0.8505291555,-0.0720696407,1
-39.4449756145,51.1116316319,-3.8883683681,6.718958234,-0.4094795651,-0,-3.00271340340707,-6.718958234,-2.59323383830707,1
-39.4449756145,47.5560796261,-7.4439203739,8.6864966546,2.6507623371,-0,3.00271340340707,-8.6864966546,0.351951066307074,1
-39.4449756145,44.0005276203,-10.9994723797,10.2405747113,1.0846115775,-0,0,-10.2405747113,-1.0846115775,1
-39.4449756145,40.4449756145,-14.5550243855,11.3435129984,0.7768915383,-0,0,-11.3435129984,-0.7768915383,1
-39.4449756145,36.8894236088,-18.1105763912,11.7473428364,0.3638263904,1.50135670170354,0,-10.2459861346965,-0.3638263904,1
-39.4449756145,33.333871603,-21.666128397,11.8274750265,0.5815488751,1.50135670170354,3.00271340340707,-10.3261183247965,2.42116452830707,1
-39.4449756145,29.7783195972,-25.2216804028,11.7644824662,0.1266552696,-0,-4.50407010511061,-11.7644824662,-4.63072537471061,1
-39.4449756145,26.2227675915,-28.7772324085,11.1954652314,-0.1010421231,1.50135670170354,1.50135670170354,-9.69410852969646,1.60239882480354,1
-39.4449756145,22.6672155857,-32.3327844143,11.1035639101,-0.4882621499,-0,1.50135670170354,-11.1035639101,1.98961885160354,1
-39.4449756145,19.1116635799,-35.8883364201,12.0028499746,-0.6132191362,-0,3.00271340340707,-12.0028499746,3.61593253960707,1
-39.4449756145,15.5561115742,-39.4438884258,11.6688122735,-0.4820818882,-0,0,-11.6688122735,0.4820818882,1
-39.4449756145,12.0005595684,-42.9994404316,11.2620405107,0.0425043343,-0,7.50678350851768,-11.2620405107,7.46427917421768,1
-39.4449756145,8.4450075626,-46.5549924374,11.6648701372,-0.5094534595,-0,-1.50135670170354,-11.6648701372,-0.991903242203537,1
-39.4449756145,4.8894555569,-50.1105444431,11.7964756302,-0.3882209543,-0,-6.00542680681415,-11.7964756302,-5.61720585251415,1
-39.4449756145,1.3339035511,-53.6660964489,11.4803071333,-0.3109118378,-1.50135670170354,0,-12.9816638350035,0.3109118378,1
-39.4449756145,-2.2216484547,-57.2216484547,11.1023675226,-0.3882825278,-0,0,-11.1023675226,0.3882825278,1
-39.4449756145,-5.7772004604,-60.7772004604,11.3759650999,-0.2612936157,-0,-1.50135670170354,-11.3759650999,-1.24006308600354,1
-35.8894236088,125.778223753,70.778223753,10.3145044447,0.8167983298,10.5094969119248,0,0.194992467224761,-0.8167983298,1
-35.8894236088,122.2226717472,67.2226717472,10.818753511,0.9836210043,10.5094969119248,0,-0.309256599075239,-0.9836210043,1
-35.8894236088,118.6671197414,63.6671197414,-0,-0,10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,0
-35.8894236088,115.1115677357,60.1115677357,11.7178419674,0.612952795,10.5094969119248,-1.50135670170354,-1.20834505547524,-2.11430949670354,1
-35.8894236088,111.5560157299,56.5560157299,10.6158086677,0.8028053926,10.5094969119248,-1.50135670170354,-0.106311755775238,-2.30416209430354,1
-35.8894236088,108.0004637241,53.0004637241,10.6704487104,0.724144523,9.00814021022122,0,-1.66230850017878,-0.724144523,1
-35.8894236088,104.4449117184,49.4449117184,10.155956963,1.2098993424,10.5094969119248,-1.50135670170354,0.353539948924762,-2.71125604410354,1
-35.8894236088,100.8893597126,45.8893597126,10.8464787719,1.3100966197,-0,0,-10.8464787719,-1.3100966197,1
-35.8894236088,97.3338077068,42.3338077068,10.9756714427,1.0802470183,-0,1.50135670170354,-10.9756714427,0.421109683403537,1
-35.8894236088,93.7782557011,38.7782557011,10.8701831397,1.5778540216,-0,0,-10.8701831397,-1.5778540216,1
-35.8894236088,90.2227036953,35.2227036953,10.2322995185,1.3208476402,-0,1.50135670170354,-10.2322995185,0.180509061503537,1
-35.8894236088,86.6671516895,31.6671516895,10.5328455283,1.4676646531,-0,1.50135670170354,-10.5328455283,0.0336920486035373,1
-35.8894236088,83.1115996838,28.1115996838,10.8925400501,1.8926965402,-0,0,-10.8925400501,-1.8926965402,1
-35.8894236088,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
-35.8894236088,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
-35.8894236088,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
-35.8894236088,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
-35.8894236088,65.3338396549,10.3338396549,-0.7890501578,0.2146738802,-0,0,0.7890501578,-0.2146738802,1
-35.8894236088,61.7782876492,6.7782876492,-1.5703220067,0.1479955011,-0,0,1.5703220067,-0.1479955011,1
-35.8894236088,58.2227356434,3.2227356434,-0.8677697371,0.554247469,-0,0,0.8677697371,-0.554247469,1
-35.8894236088,54.6671836376,-0.332816362400003,1.1798214008,-0.2780530649,1.50135670170354,0,0.321535300903537,0.2780530649,1
-35.8894236088,51.1116316319,-3.8883683681,5.417635123,1.2342595396,-0,0,-5.417635123,-1.2342595396,1
-35.8894236088,47.5560796261,-7.4439203739,7.240275333,1.1017519232,6.00542680681415,-1.50135670170354,-1.23484852618585,-2.60310862490354,1
-35.8894236088,44.0005276203,-10.9994723797,8.619338575,-0.9274788545,-0,-1.50135670170354,-8.619338575,-0.573877847203537,1
-35.8894236088,40.4449756145,-14.5550243855,11.1106699223,-0.7762443005,9.00814021022122,0,-2.10252971207878,0.7762443005,1
-35.8894236088,36.8894236088,-18.1105763912,13.1342817595,-0.0276178653,13.5122103153318,0,0.377928555831833,0.0276178653,1
-35.8894236088,33.333871603,-21.666128397,12.0873603273,0.0797534414,12.0108536136283,0,-0.0765067136717033,-0.0797534414,1
-35.8894236088,29.7783195972,-25.2216804028,11.6993663358,0.0551784529,12.0108536136283,0,0.311487277828297,-0.0551784529,1
-35.8894236088,26.2227675915,-28.7772324085,12.1276952694,-0.1261197232,12.0108536136283,0,-0.116841655771703,0.1261197232,1
-35.8894236088,22.6672155857,-32.3327844143,12.2314824253,-0.3611414992,12.0108536136283,0,-0.220628811671702,0.3611414992,1
-35.8894236088,19.1116635799,-35.8883364201,12.0778035464,-0.5043471543,12.0108536136283,0,-0.0669499327717027,0.5043471543,1
-35.8894236088,15.5561115742,-39.4438884258,11.7878961497,-0.1293874149,12.0108536136283,0,0.222957463928298,0.1293874149,1
-35.8894236088,12.0005595684,-42.9994404316,11.6710690141,-0.4239550668,12.0108536136283,0,0.339784599528297,0.4239550668,1
-35.8894236088,8.4450075626,-46.5549924374,11.3989413252,-0.3197870143,12.0108536136283,0,0.611912288428298,0.3197870143,1
-35.8894236088,4.8894555569,-50.1105444431,11.4867315411,-0.6547067917,12.0108536136283,0,0.524122072528298,0.6547067917,1
-35.8894236088,1.3339035511,-53.6660964489,11.3837183498,-0.3936852449,10.5094969119248,0,-0.874221437875239,0.3936852449,1
-35.8894236088,-2.2216484547,-57.2216484547,11.4118946725,-0.2750302353,12.0108536136283,0,0.598958941128297,0.2750302353,1
-35.8894236088,-5.7772004604,-60.7772004604,11.3085106083,-0.383143288,12.0108536136283,0,0.702343005328297,0.383143288,1
-32.333871603,125.778223753,70.778223753,-0,-0,-0,0,0,0,0
-32.333871603,122.2226717472,67.2226717472,9.9326355851,0.6019569124,-0,0,-9.9326355851,-0.6019569124,1
-32.333871603,118.6671197414,63.6671197414,10.2621712605,0.8704746755,-0,-1.50135670170354,-10.2621712605,-2.37183137720354,1
-32.333871603,115.1115677357,60.1115677357,10.7980626651,0.9586278887,-0,-1.50135670170354,-10.7980626651,-2.45998459040354,1
-32.333871603,111.5560157299,56.5560157299,11.0633206122,0.8682952598,-1.50135670170354,0,-12.5646773139035,-0.8682952598,1
-32.333871603,108.0004637241,53.0004637241,9.3756473791,0.6478434937,-0,1.50135670170354,-9.3756473791,0.853513208003537,1
-32.333871603,104.4449117184,49.4449117184,10.260159382,0.3452755819,-0,-3.00271340340707,-10.260159382,-3.34798898530707,1
-32.333871603,100.8893597126,45.8893597126,10.5723592517,0.7576462379,-0,0,-10.5723592517,-0.7576462379,1
-32.333871603,97.3338077068,42.3338077068,11.2462196995,1.252197477,-0,1.50135670170354,-11.2462196995,0.249159224703537,1
-32.333871603,93.7782557011,38.7782557011,10.5910625621,1.1522808604,3.00271340340707,0,-7.58834915869292,-1.1522808604,1
-32.333871603,90.2227036953,35.2227036953,10.7542760268,1.1542569403,3.00271340340707,3.00271340340707,-7.75156262339292,1.84845646310707,1
-32.333871603,86.6671516895,31.6671516895,10.701390829,1.1272290351,10.5094969119248,-1.50135670170354,-0.191893917075237,-2.62858573680354,1
-32.333871603,83.1115996838,28.1115996838,10.0102081788,1.8847893565,10.5094969119248,-1.50135670170354,0.499288733124763,-3.38614605820354,1
-32.333871603,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
-32.333871603,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
-32.333871603,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
-32.333871603,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
-32.333871603,65.3338396549,10.3338396549,-0,-0,-1.50135670170354,0,-1.50135670170354,0,0
-32.333871603,61.7782876492,6.7782876492,-1.801483267,0.1135644558,-1.50135670170354,0,0.300126565296463,-0.1135644558,1
-32.333871603,58.2227356434,3.2227356434,-0.6146467824,0.51778593,-0,-1.50135670170354,0.6146467824,-2.01914263170354,1
-32.333871603,54.6671836376,-0.332816362400003,3.5280244177,1.1127392141,3.00271340340707,0,-0.525311014292926,-1.1127392141,1
-32.333871603,51.1116316319,-3.8883683681,5.1473159768,2.2295723503,7.50678350851768,-1.50135670170354,2.35946753171768,-3.73092905200354,1
-32.333871603,47.5560796261,-7.4439203739,8.1706681894,0.1464447079,9.00814021022122,0,0.837472020821222,-0.1464447079,1
-32.333871603,44.0005276203,-10.9994723797,7.0738292592,-1.5925629298,7.50678350851768,1.50135670170354,0.432954249317684,3.09391963150354,1
-32.333871603,40.4449756145,-14.5550243855,12.8730268062,-1.8139869845,12.0108536136283,1.50135670170354,-0.862173192571703,3.31534368620354,1
-32.333871603,36.8894236088,-18.1105763912,12.580884864,-0.4395159805,12.0108536136283,0,-0.570031250371702,0.4395159805,1
-32.333871603,33.333871603,-21.666128397,12.553803977,-0.1988308739,12.0108536136283,0,-0.542950363371702,0.1988308739,1
-32.333871603,29.7783195972,-25.2216804028,12.4770347027,-0.2031868415,12.0108536136283,0,-0.466181089071702,0.2031868415,1
-32.333871603,26.2227675915,-28.7772324085,11.7587017163,-0.3381173038,12.0108536136283,0,0.252151897328298,0.3381173038,1
-32.333871603,22.6672155857,-32.3327844143,12.1091602122,0.1997960028,12.0108536136283,0,-0.0983065985717033,-0.1997960028,1
-32.333871603,19.1116635799,-35.8883364201,11.9593740677,-0.2591772055,12.0108536136283,0,0.0514795459282968,0.2591772055,1
-32.333871603,15.5561115742,-39.4438884258,11.8866335622,-0.3143914569,12.0108536136283,0,0.124220051428297,0.3143914569,1
-32.333871603,12.0005595684,-42.9994404316,11.7856508647,-0.4312221724,12.0108536136283,0,0.225202748928298,0.4312221724,1
-32.333871603,8.4450075626,-46.5549924374,11.5132482429,-0.0881231424,12.0108536136283,0,0.497605370728298,0.0881231424,1
-32.333871603,4.8894555569,-50.1105444431,11.4195290712,-0.2813966494,12.0108536136283,0,0.591324542428298,0.2813966494,1
-32.333871603,1.3339035511,-53.6660964489,11.5698615017,-0.4428180387,12.0108536136283,0,0.440992111928297,0.4428180387,1
-32.333871603,-2.2216484547,-57.2216484547,11.5266118416,-0.1570138718,12.0108536136283,0,0.484241772028298,0.1570138718,1
-32.333871603,-5.7772004604,-60.7772004604,11.3078397435,0.0599067253,12.0108536136283,0,0.703013870128297,-0.0599067253,1
-28.7783195972,125.778223753,70.778223753,10.6254685484,0.4998479926,-0,-3.00271340340707,-10.6254685484,-3.50256139600707,1
-28.7783195972,122.2226717472,67.2226717472,-0,-0,-0,-1.50135670170354,0,-1.50135670170354,0
-28.7783195972,118.6671197414,63.6671197414,10.0852390756,0.7778953297,-0,3.00271340340707,-10.0852390756,2.22481807370707,1
-28.7783195972,115.1115677357,60.1115677357,9.5548463283,0.3405673566,-0,-3.00271340340707,-9.5548463283,-3.34328076000707,1
-28.7783195972,111.5560157299,56.5560157299,10.0853249921,1.0105028514,10.5094969119248,-1.50135670170354,0.424171919824762,-2.51185955310354,1
-28.7783195972,108.0004637241,53.0004637241,11.4571461875,0.9202103169,12.0108536136283,-1.50135670170354,0.553707426128298,-2.42156701860354,1
-28.7783195972,104.4449117184,49.4449117184,10.6870928882,1.4119692691,10.5094969119248,-1.50135670170354,-0.177595976275239,-2.91332597080354,1
-28.7783195972,100.8893597126,45.8893597126,10.1354085953,1.1371165946,10.5094969119248,-1.50135670170354,0.374088316624762,-2.63847329630354,1
-28.7783195972,97.3338077068,42.3338077068,10.0690595629,0.8971274119,10.5094969119248,-1.50135670170354,0.440437349024762,-2.39848411360354,1
-28.7783195972,93.7782557011,38.7782557011,10.1902061516,1.3563325948,10.5094969119248,-1.50135670170354,0.319290760324762,-2.85768929650354,1
-28.7783195972,90.2227036953,35.2227036953,10.7698662952,1.4519548174,10.5094969119248,-1.50135670170354,-0.260369383275238,-2.95331151910354,1
-28.7783195972,86.6671516895,31.6671516895,10.2165896829,1.9184314018,10.5094969119248,-1.50135670170354,0.292907229024761,-3.41978810350354,1
-28.7783195972,83.1115996838,28.1115996838,11.1672860449,0.6069944844,10.5094969119248,-1.50135670170354,-0.657789132975239,-2.10835118610354,1
-28.7783195972,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
-28.7783195972,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
-28.7783195972,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
-28.7783195972,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
-28.7783195972,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
-28.7783195972,61.7782876492,6.7782876492,-1.3183259904,-1.134885629,-1.50135670170354,1.50135670170354,-0.183030711303537,2.63624233070354,1
-28.7783195972,58.2227356434,3.2227356434,-0.7113458254,-0.1212840551,-1.50135670170354,0,-0.790010876303537,0.1212840551,1
-28.7783195972,54.6671836376,-0.332816362400003,3.5306763743,1.7522545331,3.00271340340707,-3.00271340340707,-0.527962970892926,-4.75496793650707,1
-28.7783195972,51.1116316319,-3.8883683681,4.9719975905,1.4183514346,6.00542680681415,-1.50135670170354,1.03342921631415,-2.91970813630354,1
-28.7783195972,47.5560796261,-7.4439203739,6.4145216379,-0.0905101897,6.00542680681415,0,-0.409094831085851,0.0905101897,1
-28.7783195972,44.0005276203,-10.9994723797,9.0970730874,-1.1327062133,7.50678350851768,0,-1.59028957888232,1.1327062133,1
-28.7783195972,40.4449756145,-14.5550243855,12.5919537756,-0.0627992482,12.0108536136283,0,-0.581100161971703,0.0627992482,1
-28.7783195972,36.8894236088,-18.1105763912,12.713084613,-0.4327113921,12.0108536136283,0,-0.702230999371702,0.4327113921,1
-28.7783195972,33.333871603,-21.666128397,12.3108392188,-0.7308531712,12.0108536136283,0,-0.299985605171702,0.7308531712,1
-28.7783195972,29.7783195972,-25.2216804028,12.1293720735,-0.4280690361,12.0108536136283,0,-0.118518459871703,0.4280690361,1
-28.7783195972,26.2227675915,-28.7772324085,12.1748204805,-0.5571929737,12.0108536136283,0,-0.163966866871702,0.5571929737,1
-28.7783195972,22.6672155857,-32.3327844143,11.4433465625,-0.5908321551,12.0108536136283,0,0.567507051128297,0.5908321551,1
-28.7783195972,19.1116635799,-35.8883364201,11.6710081565,-0.4234424315,12.0108536136283,0,0.339845457128298,0.4234424315,1
-28.7783195972,15.5561115742,-39.4438884258,11.353200802,-0.4118308139,12.0108536136283,0,0.657652811628298,0.4118308139,1
-28.7783195972,12.0005595684,-42.9994404316,11.8937445861,-0.3416456089,12.0108536136283,0,0.117109027528297,0.3416456089,1
-28.7783195972,8.4450075626,-46.5549924374,11.5326804118,0.0117075578,12.0108536136283,0,0.478173201828298,-0.0117075578,1
-28.7783195972,4.8894555569,-50.1105444431,11.401044132,-0.4242185441,12.0108536136283,0,0.609809481628297,0.4242185441,1
-28.7783195972,1.3339035511,-53.6660964489,11.4205142473,0.1016779053,12.0108536136283,0,0.590339366328298,-0.1016779053,1
-28.7783195972,-2.2216484547,-57.2216484547,11.4084909464,-0.427133978,12.0108536136283,0,0.602362667228297,0.427133978,1
-28.7783195972,-5.7772004604,-60.7772004604,11.5793832,-0.3275252289,12.0108536136283,0,0.431470413628297,0.3275252289,1
-25.2227675915,125.778223753,70.778223753,10.1080026575,0.8918378182,9.00814021022122,0,-1.09986244727878,-0.8918378182,1
-25.2227675915,122.2226717472,67.2226717472,10.0995169692,0.8772964472,10.5094969119248,-1.50135670170354,0.409979942724762,-2.37865314890354,1
-25.2227675915,118.6671197414,63.6671197414,10.739878566,1.4353041959,10.5094969119248,-1.50135670170354,-0.230381654075238,-2.93666089760354,1
-25.2227675915,115.1115677357,60.1115677357,10.7741005477,0.8079947504,10.5094969119248,-1.50135670170354,-0.264603635775238,-2.30935145210354,1
-25.2227675915,111.5560157299,56.5560157299,10.717091357,0.628482206,10.5094969119248,-1.50135670170354,-0.207594445075237,-2.12983890770354,1
-25.2227675915,108.0004637241,53.0004637241,10.9455856254,1.3428866595,10.5094969119248,-1.50135670170354,-0.436088713475238,-2.84424336120354,1
-25.2227675915,104.4449117184,49.4449117184,10.124406985,1.6448316765,10.5094969119248,-1.50135670170354,0.385089926924762,-3.14618837820354,1
-25.2227675915,100.8893597126,45.8893597126,10.2261120972,0.9627046276,10.5094969119248,-1.50135670170354,0.283384814724762,-2.46406132930354,1
-25.2227675915,97.3338077068,42.3338077068,9.8306025582,1.2026694673,10.5094969119248,-1.50135670170354,0.678894353724761,-2.70402616900354,1
-25.2227675915,93.7782557011,38.7782557011,-0,-0,10.5094969119248,-1.50135670170354,10.5094969119248,-1.50135670170354,0
-25.2227675915,90.2227036953,35.2227036953,10.8995916484,1.5644224057,10.5094969119248,-1.50135670170354,-0.390094736475238,-3.06577910740354,1
-25.2227675915,86.6671516895,31.6671516895,10.050838101,1.4676990197,10.5094969119248,-1.50135670170354,0.458658810924762,-2.96905572140354,1
-25.2227675915,83.1115996838,28.1115996838,9.9966176174,1.3922686111,10.5094969119248,-1.50135670170354,0.512879294524762,-2.89362531280354,1
-25.2227675915,79.556047678,24.556047678,-0,-0,-0,0,0,0,0
-25.2227675915,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
-25.2227675915,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
-25.2227675915,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
-25.2227675915,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
-25.2227675915,61.7782876492,6.7782876492,-1.6276340532,-0.6783080597,-1.50135670170354,0,0.126277351496463,0.6783080597,1
-25.2227675915,58.2227356434,3.2227356434,-1.1713715111,-0.6586202892,-1.50135670170354,0,-0.329985190603537,0.6586202892,1
-25.2227675915,54.6671836376,-0.332816362400003,1.8196674984,-0.6323169466,1.50135670170354,0,-0.318310796696463,0.6323169466,1
-25.2227675915,51.1116316319,-3.8883683681,3.7586315165,-0.5722784826,3.00271340340707,1.50135670170354,-0.755918113092926,2.07363518430354,1
-25.2227675915,47.5560796261,-7.4439203739,7.0035567058,0.8362841965,7.50678350851768,0,0.503226802717684,-0.8362841965,1
-25.2227675915,44.0005276203,-10.9994723797,10.8758070919,-1.0094876045,10.5094969119248,1.50135670170354,-0.366310179975239,2.51084430620354,1
-25.2227675915,40.4449756145,-14.5550243855,13.142784631,-0.6539621818,13.5122103153318,0,0.369425684331834,0.6539621818,1
-25.2227675915,36.8894236088,-18.1105763912,13.1572930674,-0.7092308471,13.5122103153318,0,0.354917247931834,0.7092308471,1
-25.2227675915,33.333871603,-21.666128397,12.3724384996,-0.560221531,12.0108536136283,0,-0.361584885971702,0.560221531,1
-25.2227675915,29.7783195972,-25.2216804028,12.4324125262,-0.3800603168,12.0108536136283,0,-0.421558912571703,0.3800603168,1
-25.2227675915,26.2227675915,-28.7772324085,12.3324959095,-0.4526511844,12.0108536136283,0,-0.321642295871703,0.4526511844,1
-25.2227675915,22.6672155857,-32.3327844143,11.8645823714,-0.5710613319,12.0108536136283,0,0.146271242228298,0.5710613319,1
-25.2227675915,19.1116635799,-35.8883364201,12.256769089,-0.8007577156,12.0108536136283,0,-0.245915475371703,0.8007577156,1
-25.2227675915,15.5561115742,-39.4438884258,11.6702148607,-0.4693204212,12.0108536136283,0,0.340638752928298,0.4693204212,1
-25.2227675915,12.0005595684,-42.9994404316,11.4860936109,-0.7035202624,12.0108536136283,0,0.524760002728298,0.7035202624,1
-25.2227675915,8.4450075626,-46.5549924374,11.4065413573,-0.3289657625,12.0108536136283,0,0.604312256328297,0.3289657625,1
-25.2227675915,4.8894555569,-50.1105444431,11.3510407175,-0.253042766,12.0108536136283,0,0.659812896128297,0.253042766,1
-25.2227675915,1.3339035511,-53.6660964489,11.4655115926,-0.4688922705,12.0108536136283,0,0.545342021028297,0.4688922705,1
-25.2227675915,-2.2216484547,-57.2216484547,11.4274613139,-0.4661486696,12.0108536136283,0,0.583392299728297,0.4661486696,1
-25.2227675915,-5.7772004604,-60.7772004604,11.2602928255,-0.2428101085,12.0108536136283,0,0.750560788128297,0.2428101085,1
-21.6672155857,125.778223753,70.778223753,10.3024603805,0.6875913396,10.5094969119248,0,0.207036531424762,-0.6875913396,1
-21.6672155857,122.2226717472,67.2226717472,11.1034242958,1.265133641,10.5094969119248,-1.50135670170354,-0.593927383875238,-2.76649034270354,1
-21.6672155857,118.6671197414,63.6671197414,10.1503351587,0.3239525336,10.5094969119248,0,0.359161753224761,-0.3239525336,1
-21.6672155857,115.1115677357,60.1115677357,10.115740872,0.628208705,10.5094969119248,-1.50135670170354,0.393756039924762,-2.12956540670354,1
-21.6672155857,111.5560157299,56.5560157299,10.4176472266,0.7739173948,10.5094969119248,-1.50135670170354,0.0918496853247621,-2.27527409650354,1
-21.6672155857,108.0004637241,53.0004637241,11.1716248291,0.7254318388,9.00814021022122,-1.50135670170354,-2.16348461887878,-2.22678854050354,1
-21.6672155857,104.4449117184,49.4449117184,10.7217022102,1.1884746263,10.5094969119248,-1.50135670170354,-0.212205298275238,-2.68983132800354,1
-21.6672155857,100.8893597126,45.8893597126,10.2243193058,1.3744681402,10.5094969119248,-1.50135670170354,0.285177606124762,-2.87582484190354,1
-21.6672155857,97.3338077068,42.3338077068,10.3329163548,1.1606605849,10.5094969119248,0,0.176580557124762,-1.1606605849,1
-21.6672155857,93.7782557011,38.7782557011,9.7828258135,1.2792712043,10.5094969119248,-1.50135670170354,0.726671098424761,-2.78062790600354,1
-21.6672155857,90.2227036953,35.2227036953,10.3952172872,1.3321614139,10.5094969119248,-1.50135670170354,0.114279624724762,-2.83351811560354,1
-21.6672155857,86.6671516895,31.6671516895,10.2669525149,2.0723222081,10.5094969119248,-1.50135670170354,0.242544397024762,-3.57367890980354,1
-21.6672155857,83.1115996838,28.1115996838,9.7112802636,1.887542981,10.5094969119248,-1.50135670170354,0.798216648324761,-3.38889968270354,1
-21.6672155857,79.556047678,24.556047678,9.6174207615,1.9208084255,-0,0,-9.6174207615,-1.9208084255,1
-21.6672155857,76.0004956722,21.0004956722,-0,-0,-0,0,0,0,0
-21.6672155857,72.4449436665,17.4449436665,-0,-0,-0,0,0,0,0
-21.6672155857,68.8893916607,13.8893916607,-0,-0,-0,0,0,0,0
-21.6672155857,65.3338396549,10.3338396549,-0,-0,-0,0,0,0,0
-21.6672155857,61.7782876492,6.7782876492,-0.7082642862,0.0984059179,-0,0,0.7082642862,-0.0984059179,1
-21.6672155857,58.2227356434,3.2227356434,-1.8582941338,-1.4361733847,-1.50135670170354,1.50135670170354,0.356937432096463,2.93753008640354,1
-21.6672155857,54.6671836376,-0.332816362400003,0.2599447264,-1.1305038865,-0,1.50135670170354,-0.2599447264,2.63186058820354,1
-21.6672155857,51.1116316319,-3.8883683681,2.7689032796,0.841331792,1.50135670170354,0,-1.26754657789646,-0.841331792,1
-21.6672155857,47.5560796261,-7.4439203739,7.8366977896,0.3496057745,9.00814021022122,0,1.17144242062122,-0.3496057745,1
-21.6672155857,44.0005276203,-10.9994723797,10.7641585744,-1.6713226035,10.5094969119248,1.50135670170354,-0.254661662475238,3.17267930520354,1
-21.6672155857,40.4449756145,-14.5550243855,12.5984261535,-1.5646171498,12.0108536136283,1.50135670170354,-0.587572539871703,3.06597385150354,1
-21.6672155857,36.8894236088,-18.1105763912,12.4523322713,-0.5984744295,12.0108536136283,1.50135670170354,-0.441478657671702,2.09983113120354,1
-21.6672155857,33.333871603,-21.666128397,12.0956441117,-0.7159165842,12.0108536136283,1.50135670170354,-0.0847904980717029,2.21727328590354,1
-21.6672155857,29.7783195972,-25.2216804028,12.0958059212,-0.9426760549,12.0108536136283,1.50135670170354,-0.0849523075717027,2.44403275660354,1
-21.6672155857,26.2227675915,-28.7772324085,12.2179892359,-0.77280048,12.0108536136283,0,-0.207135622271702,0.77280048,1
-21.6672155857,22.6672155857,-32.3327844143,11.9052566838,-0.3852912009,12.0108536136283,0,0.105596929828298,0.3852912009,1
-21.6672155857,19.1116635799,-35.8883364201,11.8949116188,-0.3266316971,12.0108536136283,0,0.115941994828297,0.3266316971,1
-21.6672155857,15.5561115742,-39.4438884258,11.4241886105,-0.8833435383,12.0108536136283,0,0.586665003128298,0.8833435383,1
-21.6672155857,12.0005595684,-42.9994404316,11.2903027498,-0.6283318521,12.0108536136283,0,0.720550863828297,0.6283318521,1
-21.6672155857,8.4450075626,-46.5549924374,11.7140623565,-0.5342690143,12.0108536136283,0,0.296791257128298,0.5342690143,1
-21.6672155857,4.8894555569,-50.1105444431,11.5316465497,-0.3632120873,12.0108536136283,0,0.479207063928298,0.3632120873,1
-21.6672155857,1.3339035511,-53.6660964489,11.3812776047,-0.6822845626,12.0108536136283,0,0.629576008928298,0.6822845626,1
-21.6672155857,-2.2216484547,-57.2216484547,11.4288195109,-0.4471883257,12.0108536136283,0,0.582034102728297,0.4471883257,1
-21.6672155857,-5.7772004604,-60.7772004604,11.2864780328,-0.3124368561,12.0108536136283,0,0.724375580828298,0.3124368561,1
